appName,userName,reviews,rating,at,category
WeTV: Asian & Local Drama,olvi amanda,"Kecewa bgt, masa jls2 udh bayar langganan buat sebulan. Pas log'n dengan hp baru malah blm terdaftar diVIP☹️padahal sy udah bayar, dan pembayaran berikutnya itu nanti ditgl 8november mendatang. Ini knp pas sy log'n malah blm terdaftar diVIP, daftar VIP skrg. Kan aneh, tolong lah perbaiki. Sy mau log'n dengan akun sy yg udah berlangganan. Bukannya malah suruh daftar VIP lg!!!!!",2,2024-10-15 09:40:13,Entertainment
WeTV: Asian & Local Drama,Muhammadrifky fiky,"Trash apk , sudah langganan VIP , tapi beberapa sub rusak / berantakan, kadang tidak muncul",1,2024-10-15 04:17:15,Entertainment
WeTV: Asian & Local Drama,Dede Ilah Karmila,Kenapa ya keknya hpku gak compatible buat wetv. Pas nonton udah 3x hpku tiba tiba mati. Pas aku uninstall aman aman aja. Mau langganan jadi ragu,1,2024-10-14 22:19:09,Entertainment
WeTV: Asian & Local Drama,Sandy A,Bagus sih tp mau beli promonya pasti gak bisa dan di kasih yg 39 terus padahal udah tertera promo 19 tp begitu di klik beli jadi 39,5,2024-10-14 22:18:12,Entertainment
WeTV: Asian & Local Drama,Kenza arbell Fitri,MAntap,5,2024-10-14 21:50:36,Entertainment
WeTV: Asian & Local Drama,Dira Diva,sialan udah beli VIP masih bayar LG episode selanjutnya nyesel bayar,1,2024-10-14 21:26:27,Entertainment
WeTV: Asian & Local Drama,Nur Fadilah,Sangat bagus,5,2024-10-14 20:37:24,Entertainment
WeTV: Asian & Local Drama,Dea Nur azizah,Sangat bagus dan menarik,5,2024-10-14 20:24:14,Entertainment
WeTV: Asian & Local Drama,Muhammad ikra,APLIKASINYA SI BAGUS 👍 TAPI TOLONG DIKURANGIN IKLANYYA AJA🙏,4,2024-10-14 19:44:26,Entertainment
WeTV: Asian & Local Drama,nils Palar,banyak iklan,1,2024-10-14 19:44:22,Entertainment
WeTV: Asian & Local Drama,Annah Aqnaa,"Kak saya udah transfer 2 kali tapi kenapa yang VIP tetap tidak bisa dibuka, kemana ya larinya uang saya kak?",2,2024-10-14 19:36:26,Entertainment
WeTV: Asian & Local Drama,Mikhael Karamoy,Sangat bagus,5,2024-10-14 19:01:58,Entertainment
WeTV: Asian & Local Drama,Bherbi,Kenapa gak jelas gini ya we tv nya.. udah di bayar. Tp kok minta bayar lagi ya.. astaghfirullah.. gimana kita mau nonton klw kek gini..,1,2024-10-14 18:29:33,Entertainment
WeTV: Asian & Local Drama,Hendri Wijayanto,Oke banget 👍👍👍 ( 14-11-24),5,2024-10-14 17:38:25,Entertainment
WeTV: Asian & Local Drama,Rina Khai,"Benci bnget gw suka sbnrnya sama ini app, tp klo masalah langganan sama gk tuh bikin kesel, klo gw lg gk ada duit buat lanjut langganan yaudah nyesuain, tp pas lg ada duit gw mau lanjut langganan, akunnya bertuliskan anda sdh berlangganan lah gmna gw mau lanjut klo status nya VIP anda telah kadaluarsa. Pas gw lg gk ada duit tiap hari di teror mulu mau ambil duit gw, cba kek iqiyi gtu lo, klo pas mau lanjut mudah",3,2024-10-14 17:19:13,Entertainment
WeTV: Asian & Local Drama,Indri Ari ningtyas,"Sudah bayar langganan vip, tp mau nonton malah disuruh bayar lagi klu mau nonton selanjutnya,,, trz gunanya vip apaaa?????",1,2024-10-14 16:25:19,Entertainment
WeTV: Asian & Local Drama,Ukasyah Ridwan,Udah langganan per bulan. Tp kok masih bayar lagi 6K/episode yah...,3,2024-10-14 15:27:14,Entertainment
WeTV: Asian & Local Drama,Gomez Offical,"Maaf Min, saya kok mau berlangganan di tolak terus ya",5,2024-10-14 15:10:17,Entertainment
WeTV: Asian & Local Drama,Heni Karuniawati,The best,5,2024-10-14 15:05:11,Entertainment
WeTV: Asian & Local Drama,nita indah,"Mau tnya dong ini cara buat berhenti langganan nya gimna ia .., Ini kmrn daftar VIP belum satu bulan udh kadaluarsa ajh",2,2024-10-14 14:29:31,Entertainment
WeTV: Asian & Local Drama,Aan Sri Anggraeni,Mohon di bantu dong ka saya mau gabung vip ko eror terus ya,5,2024-10-14 14:10:16,Entertainment
WeTV: Asian & Local Drama,Ketut Sumanjaya,Iklan terlalu banyak dan lama,1,2024-10-14 12:11:25,Entertainment
WeTV: Asian & Local Drama,Syam Jenefer,"donghuanya lebih dilengkapi lagi dong, soalnya banyak dunghua keren yang gak ada di wetv",5,2024-10-14 08:17:44,Entertainment
WeTV: Asian & Local Drama,Tania Bunga,"Uda vip, masih disuruh bayar episode lainya. 6k per episode. Maunya gimana sih? Gajelas bgt . Tau gt gausah langganan Vip. Kalo diakir masih suruh bayar bayar lg anjir.",3,2024-10-14 05:47:24,Entertainment
WeTV: Asian & Local Drama,Gede Fernando,"Kebanyakan iklan, 1 vidio bisa 5 iklan nonton vidio nya sebentar iklan nya lama,, udah mles nonton di wetv",1,2024-10-14 02:23:48,Entertainment
WeTV: Asian & Local Drama,Destroyer 7766,Saran kak untuk nonton yang terkunci pakai iklan agar yang trail mempunyai opsi nonton meski lewat nonton iklan kak,4,2024-10-14 01:56:46,Entertainment
WeTV: Asian & Local Drama,Tuti Sungailiat,Halo wetv. Pembayaran langganan vip 1 bulan saya sudah berhasil. Tapi kok masih belum bisa di tonton ya vidoe nya. Mohon pencerahan nya?,1,2024-10-14 01:30:13,Entertainment
WeTV: Asian & Local Drama,Fadilah Saudo,Seneng banget nonton di wetv film series nya semua seru,5,2024-10-13 23:53:41,Entertainment
WeTV: Asian & Local Drama,Her Lina,"saya pelanggan vip tapi dari siang sampai malam tidak bisa masuk,mental terus.sudah uninstall tp masih tidak bisa",3,2024-10-13 23:53:28,Entertainment
WeTV: Asian & Local Drama,jii aji,Uda bayar vip masih d suruh bayar lagi 6.000 gak ngotak sih .,2,2024-10-13 23:07:01,Entertainment
WeTV: Asian & Local Drama,Jekson Bernadushuka,Bagus banget,5,2024-10-13 21:52:49,Entertainment
